codice;codice_via;nomevia;codviada;nome_via_origine;codice_via_destinazione;nome_via_destinazione;ordinanza;stato;lunghezza;larghezza;codice_utilizzo;duso;tipologia_percorso;codarco1;nomevia1;codarco2;nomevia2;codarco3;nomevia3;codarco4;nomevia4;codarco5;nomevia5;geo_point_2d;geo_shape;tipologia;nomequart
1530;0;;0;;0;;4000/343434;A;279.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.4869117448, 11.3895013769;"{""coordinates"": [[[11.39020490927608, 44.48806213206162], [11.388797844586486, 44.4857613574548]]], ""type"": ""MultiLineString""}";2901;Savena
1532;0;;0;;0;;4000/343434;A;456.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.492745575, 11.3962768593;"{""coordinates"": [[[11.395062504605276, 44.49086125270232], [11.396073210736613, 44.49242447385274], [11.396995645936277, 44.49389919802279], [11.397233137641425, 44.49428452542656], [11.397333874967652, 44.49437543811379], [11.39760680868854, 44.494495953342756]]], ""type"": ""MultiLineString""}";2901;San Donato - San Vitale
842;0;;0;;0;;4000/343434;A;249.0;0.0;3003;Pedonale-Ciclabile;promiscuo ciclopedonale;;;;;;;;;;;44.5232162215, 11.3177126615;"{""coordinates"": [[[11.318297168821799, 44.52424811696269], [11.317399700319715, 44.52283071743829], [11.317366288195997, 44.52267545486522], [11.317296716253473, 44.52250816660983], [11.317442819208292, 44.522450937227816], [11.317453856350845, 44.522398528075335], [11.317536905372517, 44.52232099795158], [11.317637545673925, 44.522278225333146]]], ""type"": ""MultiLineString""}";6717;Navile
1394;56100;VIA SANTO STEFANO;0;;9600;VIA BORGONUOVO;4000/343434;A;76.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;1185;VIA SANTO STEFANO;;;;;;;;;44.4909717024, 11.3492577759;"{""coordinates"": [[[11.348867363605033, 44.49125900773109], [11.348969976025026, 44.491208642175636], [11.349080471861495, 44.491125641364505], [11.349518344360947, 44.49075641734299]], [[11.349479856363013, 44.49084212576552], [11.349518344360947, 44.49075641734299]], [[11.349518344360947, 44.49075641734299], [11.349406505855196, 44.49079747620377]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1395;56100;VIA SANTO STEFANO;0;;44900;VIA DE' PEPOLI;4000/343434;A;142.0;0.0;3003;Pedonale-Ciclabile;area pedonale;1461;VIA SANTO STEFANO;;;;;;;;;44.4918162769, 11.3484531331;"{""coordinates"": [[[11.348072573894344, 44.49238797379643], [11.34810135841359, 44.49228331002581], [11.34815391150411, 44.49215639771955], [11.34834914078819, 44.49192141433454], [11.348569774260975, 44.491688974160446], [11.348713538905173, 44.49152004912942], [11.348867363605033, 44.49125900773109]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
1396;56100;VIA SANTO STEFANO;44900;VIA DE' PEPOLI;1450;VICOLO ALEMAGNA;4000/343434;A;63.0;0.0;3003;Pedonale-Ciclabile;area pedonale;1179;VIA SANTO STEFANO;;;;;;;;;44.4925921819, 11.3478071471;"{""coordinates"": [[[11.348072573894344, 44.49238797379643], [11.34789210834934, 44.492500535286084], [11.34756044660928, 44.49282039508869]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
1401;0;;0;;0;;4000/343434;A;35.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.4940723821, 11.3464685861;"{""coordinates"": [[[11.346503231550084, 44.493871918428454], [11.346449517763437, 44.49398223393288], [11.34646711434272, 44.494095236377035]], [[11.34646711434272, 44.494095236377035], [11.346475628679359, 44.494149913918164], [11.346505772079738, 44.49417401799165]], [[11.346392434179235, 44.49413499015957], [11.346505772079738, 44.49417401799165]], [[11.346505772079738, 44.49417401799165], [11.34646711434272, 44.494095236377035]], [[11.34646711434272, 44.494095236377035], [11.34646409953126, 44.49408909240386]]], ""type"": ""MultiLineString""}";2901;Santo Stefano
810;0;;0;;0;;4000/343434;A;491.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.4984903406, 11.3019972401;"{""coordinates"": [[[11.299497142502297, 44.4971663153633], [11.300519382194308, 44.49775736177068], [11.302502858260784, 44.49880830580178], [11.302990998314845, 44.49907610546018], [11.30335422997262, 44.49926314586785], [11.30359819534782, 44.49935193540373], [11.303846849825378, 44.49941584389809], [11.304191641204431, 44.49944975708685], [11.304600696608, 44.49934207100699]]], ""type"": ""MultiLineString""}";2901;Borgo Panigale - Reno
786;0;;0;;0;;4000/343434;A;223.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.4984838688, 11.2911894387;"{""coordinates"": [[[11.289911338586679, 44.49877135492683], [11.290192430584415, 44.49867699402365], [11.29072847264914, 44.498533886446644], [11.290795034432431, 44.49849467811107], [11.290853669761624, 44.498447498369295], [11.291363459900557, 44.49831032287067], [11.291506502676596, 44.49828588367015], [11.291640273540546, 44.49831037394902], [11.292201327562404, 44.498483658084176], [11.292278841189153, 44.498522778247796], [11.292356817531635, 44.49857272196776], [11.292462115956093, 44.49859737233053]]], ""type"": ""MultiLineString""}";2901;Borgo Panigale - Reno
1262;0;;0;;0;;4000/343434;A;474.0;0.0;6708;Percorso naturalistico;sterrato;;;;;;;;;;;44.5257793579, 11.3377509134;"{""coordinates"": [[[11.336591268444236, 44.52383687127155], [11.3367045767253, 44.52404855996275], [11.336733377641595, 44.5241516732381], [11.336764922564017, 44.52432313523426], [11.33682544230662, 44.52460211763921], [11.336850364191799, 44.52468544994502], [11.336886807729284, 44.52474868159507], [11.33692606497046, 44.52480523428887], [11.336974295334649, 44.524854979386106], [11.337031056269455, 44.5248868929364], [11.337198611265721, 44.524991515087976], [11.337303510234763, 44.525070965671546], [11.337407891399312, 44.525214415777604], [11.337433602540349, 44.525317585654804], [11.337468551703092, 44.52542056174367], [11.337528489263482, 44.52553184003936], [11.337719487694708, 44.52599120493583], [11.337789010460853, 44.526111103388615], [11.337881852092977, 44.52627464033061], [11.337930346370898, 44.52640821635427], [11.337973553633528, 44.526486741053375], [11.338032508901472, 44.52657375989033], [11.338097017292302, 44.52664522286069], [11.338160248954184, 44.52668363946494], [11.338279841644319, 44.526742961939945], [11.338395734184049, 44.52678691513915], [11.338505462803122, 44.52683099475636], [11.338661776440443, 44.526882942186155], [11.338805408665735, 44.5269263241794], [11.33889629180969, 44.526961964672864], [11.33896216482638, 44.5269892936647], [11.339044067092646, 44.52703173777965], [11.339098230592962, 44.52707475204822], [11.339128090616397, 44.52712709173546], [11.339110404512558, 44.527224537188665], [11.339036393595206, 44.527378222770054], [11.338984851185382, 44.52739427759523]]], ""type"": ""MultiLineString""}";6720;Navile
384;0;;0;;0;;4000/343434;A;588.0;0.0;6708;Percorso naturalistico;sterrato;;;;;;;;;;;44.5296731087, 11.3406217625;"{""coordinates"": [[[11.342353381528055, 44.53197110834543], [11.342207863991675, 44.53173654957555], [11.342120755945853, 44.531571216958056], [11.342062733925049, 44.53143838000742], [11.342020286522773, 44.53130969343459], [11.3419826632946, 44.53122026890506], [11.341932900514076, 44.53106066950332], [11.341888570650699, 44.530958177966134], [11.341845776800431, 44.53089307096614], [11.34177043412539, 44.53078684344363], [11.341546583185028, 44.53052091713931], [11.341387261508217, 44.53038820352032], [11.341324824202735, 44.530350922554874], [11.341194521752861, 44.53025394024949], [11.341016249190087, 44.53008715854271], [11.34063751812378, 44.52976205832854], [11.34049683929623, 44.52963144339958], [11.340383471949488, 44.52950667567646], [11.34027004256332, 44.52938029005279], [11.339964432172286, 44.52902127717407], [11.339744652244331, 44.52871997040163], [11.339600534916812, 44.52850399551436], [11.339491377488466, 44.528371009649106], [11.33938248562893, 44.52824445035947], [11.33928405016215, 44.52815309469078], [11.33925570191777, 44.528121475044536], [11.339152334202508, 44.5279641823889], [11.339088030256082, 44.52788015661248], [11.338986042172925, 44.527756641577426], [11.338943262251018, 44.52770276449052], [11.338925594376219, 44.52765642072947], [11.33891403262869, 44.52759384399321], [11.338917231635154, 44.5275615649208], [11.338941785275207, 44.52749985453856], [11.338984851185382, 44.52739427759523]]], ""type"": ""MultiLineString""}";6720;Navile
1576;0;;0;;0;;4000/343434;A;55.0;0.0;3003;Pedonale-Ciclabile;promiscuo ciclopedonale;;;;;;;;;;;44.5078524222, 11.3589203545;"{""coordinates"": [[[11.35915043693749, 44.50766394711874], [11.358945835602698, 44.50787031281967], [11.358816157488677, 44.50793509059344], [11.358652478416516, 44.50797690464402]]], ""type"": ""MultiLineString""}";6717;San Donato - San Vitale
1758;30450;VIA SANT'ISAIA;19800;VIA DE MARCHI;24450;VIA FRASSINAGO;4000/343434;A;97.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;1012;VIA SANT'ISAIA;;;;;;;;;44.4937343915, 11.333521586;"{""coordinates"": [[[11.334206252348714, 44.49361013837838], [11.333471346308166, 44.49374512169931]], [[11.333471346308166, 44.49374512169931], [11.333221096088037, 44.49378858168138], [11.333018051490889, 44.49382173120312]], [[11.333120595728353, 44.49376966873605], [11.333018051490889, 44.49382173120312]], [[11.333018051490889, 44.49382173120312], [11.333141993084165, 44.49383681716964]], [[11.33352162054352, 44.49371811169271], [11.333471346308166, 44.49374512169931]], [[11.333471346308166, 44.49374512169931], [11.333533578251451, 44.49375146755622]]], ""type"": ""MultiLineString""}";6715;Porto - Saragozza
1593;0;;0;;0;;4000/343434;A;85.0;0.0;3003;Pedonale-Ciclabile;promiscuo ciclopedonale;;;;;;;;;;;44.5061063202, 11.2776236123;"{""coordinates"": [[[11.277874394414463, 44.506420394916574], [11.277803595698723, 44.50640147489279], [11.277754649671968, 44.506341643888064], [11.277411635914167, 44.50574633132096]]], ""type"": ""MultiLineString""}";6717;Borgo Panigale - Reno
1599;0;;0;;0;;4000/343434;A;198.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5080580261, 11.2799455393;"{""coordinates"": [[[11.278798791614157, 44.50831471458529], [11.278854895227402, 44.5082981604413], [11.279012261266868, 44.508239654304056], [11.279071747025686, 44.50823023105235], [11.279154495373138, 44.508232586428235], [11.2793058279566, 44.508239642552596], [11.279451387173344, 44.508244770595624], [11.279550996440555, 44.508240644002456], [11.279610481718471, 44.50823121142805], [11.281070372773168, 44.50768238948099]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1603;0;;0;;0;;4000/343434;A;629.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5084407131, 11.2891244155;"{""coordinates"": [[[11.291335799062928, 44.51062185072135], [11.291232447847479, 44.51058582607532], [11.291091650495352, 44.51042290610751], [11.291049364858308, 44.51037934272674], [11.29099936936638, 44.51035739826469], [11.290947357507513, 44.5103385612577], [11.290745356838272, 44.51008835370508], [11.290693641307145, 44.51007717293247], [11.290627455010817, 44.510078556421526], [11.290524023857243, 44.510056194257146], [11.290478120125925, 44.51002956402971], [11.29018181709901, 44.50971693610904], [11.290112603989032, 44.509640208504585], [11.29001605386108, 44.509519612066086], [11.289923360686096, 44.50938821040013], [11.289847450695465, 44.50924879120675], [11.289754995178571, 44.5090683345385], [11.289725699264242, 44.50902909848623], [11.289675825113262, 44.50895504126214], [11.289512031207998, 44.508808274708436], [11.289255253261048, 44.50863280867845], [11.2888420414798, 44.50833494325983], [11.288766788830316, 44.50826755030588], [11.288650441775248, 44.50813204554303], [11.288282430548213, 44.5076768785743], [11.288145451488717, 44.507505019021515], [11.28793943578315, 44.50720292208448], [11.287750748687111, 44.506902231243146], [11.287643586536888, 44.50672381464336], [11.28753774398307, 44.506523922777205], [11.28744995920547, 44.50634967071076], [11.287410653446717, 44.506270866847636], [11.287307567396999, 44.506087726873766], [11.287224119083909, 44.50592923150914]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1604;0;;0;;0;;4000/343434;A;243.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5088410192, 11.2875286749;"{""coordinates"": [[[11.288812823238866, 44.5083125481571], [11.288736659616287, 44.5083141507112], [11.288614480552425, 44.50830851860089], [11.288423646505013, 44.5084000297443], [11.28810946659677, 44.50855428930459], [11.287731495597795, 44.50873449854604], [11.2872234020457, 44.508999471965225], [11.287077309949792, 44.50906543259594], [11.286781527084445, 44.509202897764716], [11.286496533419596, 44.509323730083466], [11.286432426148018, 44.50934148367936], [11.286369163553454, 44.509381093736785], [11.28628882377774, 44.50947832658092]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1607;0;;0;;0;;4000/343434;A;281.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5079147508, 11.2865084499;"{""coordinates"": [[[11.288178772727443, 44.50754682538342], [11.288069394829003, 44.507564148512856], [11.287968165785605, 44.50756473185616], [11.2878135416573, 44.50757725682869], [11.287669978717425, 44.507597276789575], [11.28732329521634, 44.50771275460569], [11.287045551072223, 44.507828328001025], [11.28678753980914, 44.50789711963399], [11.286683736007157, 44.50794257719843], [11.286530542463346, 44.507992163907], [11.286351279017438, 44.50803611630468], [11.286246400140795, 44.50805377621893], [11.286087289208611, 44.50806175697522], [11.285932483507331, 44.508069646101696], [11.285777617955842, 44.508075990729296], [11.285288144632698, 44.50812027467748], [11.285055303478861, 44.50817153149897], [11.284830473439612, 44.50825264198705]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1608;0;;0;;0;;4000/343434;A;76.0;0.0;3003;Pedonale-Ciclabile;promiscuo ciclopedonale;;;;;;;;;;;44.5074480313, 11.3048792286;"{""coordinates"": [[[11.305071929985672, 44.50775736267416], [11.304965803046702, 44.50759183256692], [11.304888837041336, 44.50747382388515], [11.304734989260364, 44.50723979708434], [11.30475985505285, 44.50712579399217]]], ""type"": ""MultiLineString""}";6717;Borgo Panigale - Reno
1612;0;;0;;0;;4000/343434;A;115.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5118069773, 11.304201986;"{""coordinates"": [[[11.3041899633493, 44.51128717414151], [11.3041964137687, 44.51137494062922], [11.304204096238436, 44.51187441218351], [11.304207117686987, 44.51232701225267]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1613;0;;0;;0;;4000/343434;A;140.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5107031888, 11.3029748129;"{""coordinates"": [[[11.302675647419147, 44.51011555273845], [11.303051023360306, 44.51084199624419], [11.30309765148805, 44.51092533025272], [11.303128025706137, 44.51098902313093], [11.303149206116823, 44.511055100590895], [11.303196270915196, 44.51114950473072], [11.303226732626035, 44.5112154117671], [11.303230223630441, 44.51130397018937]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1614;0;;0;;0;;4000/343434;A;392.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5115794234, 11.3034060537;"{""coordinates"": [[[11.301185627194872, 44.51200129203105], [11.301316640780149, 44.51200719482643], [11.301420958859579, 44.51198308571243], [11.30204032808133, 44.511829699651884], [11.302708505794092, 44.51165749815579], [11.302754302853806, 44.51164111549229], [11.302830602083233, 44.511613073512535], [11.302899668560935, 44.51155854126472], [11.30294947541524, 44.5114866179967], [11.302993529962373, 44.51142589778386], [11.303038019820189, 44.51137626538738], [11.303110614561522, 44.511332773645904], [11.303230223630441, 44.51130397018937], [11.3041899633493, 44.51128717414151], [11.304285620779078, 44.51129564912237], [11.304470594167416, 44.51135430997204], [11.30456214447112, 44.51139918503691], [11.304677096293167, 44.51148796609955], [11.30485187763031, 44.51160223305874], [11.304879983290691, 44.511608363073854], [11.305345095132376, 44.51162634265634], [11.305620927118776, 44.51171209179201]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1617;0;;0;;0;;4000/343434;A;79.0;0.0;3003;Pedonale-Ciclabile;promiscuo ciclopedonale;;;;;;;;;;;44.5002742147, 11.3153629095;"{""coordinates"": [[[11.314893517082913, 44.50033896111832], [11.315131622270583, 44.50035622561384], [11.315824897733435, 44.5001438833397]]], ""type"": ""MultiLineString""}";6717;Porto - Saragozza
1618;0;;0;;0;;4000/343434;A;142.0;0.0;3003;Pedonale-Ciclabile;promiscuo ciclopedonale;;;;;;;;;;;44.4998932755, 11.3166430692;"{""coordinates"": [[[11.315824897733435, 44.5001438833397], [11.317461240741682, 44.4996426675892]]], ""type"": ""MultiLineString""}";6717;Porto - Saragozza
1629;0;;0;;0;;4000/343434;A;78.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.5281874852, 11.3202794134;"{""coordinates"": [[[11.320186500466857, 44.52784830357113], [11.320279170831693, 44.52808780144676], [11.320324644900568, 44.52818298838915], [11.320287869565933, 44.52853827620196]]], ""type"": ""MultiLineString""}";2901;Navile
1566;99999;NOME VIA DA ISTITUIRE;0;;0;;4000/343434;A;916.0;0.0;3002;Ciclabile;sede propria;2845;VIA PROTOGENE VERONESI;9969;ROTONDA ARNALDO FORNI;9987;;9990;VIA GASTONE PICCININI;9994;;44.5263671308, 11.3269522601;"{""coordinates"": [[[11.322527739155248, 44.52584999413625], [11.322709738939066, 44.52604279268078], [11.32279026893539, 44.52612038667965], [11.322915834962638, 44.52621818441867], [11.323137626903375, 44.526322103272975], [11.32347350703304, 44.5264919751851], [11.32362533574823, 44.52660155231641], [11.323686044572392, 44.526675147841935], [11.323901134333918, 44.52695220325714], [11.324000686183759, 44.52692312755902], [11.32416928314144, 44.52684038232637], [11.32445302315305, 44.52670954291371], [11.324734730558006, 44.526594642424534], [11.325094581144016, 44.52642038583803], [11.326076075046828, 44.52605363870079], [11.326855089686015, 44.52576991103983], [11.327059457055524, 44.52570865548695], [11.327138294136336, 44.5257464348525], [11.327301399197271, 44.52576078299852], [11.327384683072, 44.525739435787195], [11.32745714091395, 44.52569924045157], [11.327546528837903, 44.52578387493689], [11.328182080598388, 44.52622675950111], [11.328375389183282, 44.52633109271757], [11.32866314522415, 44.526433434223435], [11.328803447918217, 44.52646577952336], [11.329286680790574, 44.52657835058187]], [[11.329286680790574, 44.52657835058187], [11.329547417470835, 44.526631510978646]], [[11.329286680790574, 44.52657835058187], [11.33010040683226, 44.52675084969608], [11.330386738563066, 44.52681704666348], [11.330588444736907, 44.52681729023086], [11.330844280458521, 44.52675314213432], [11.33109034502105, 44.5266033826932], [11.331157300598598, 44.526476134593324], [11.33112932681847, 44.52641863568767], [11.331127026888295, 44.52633632367558], [11.331167047257841, 44.52626047181978], [11.331199576117283, 44.526227427021645], [11.331238825386697, 44.52619959002389]]], ""type"": ""MultiLineString""}";2901;Navile
